resource_id,date,region,service,instance_type,environment,cpu_pct,ram_pct,disk_io,network_in,network_out,storage_gb,monthly_cost,uptime_hours,anomaly
RES-28289,2025-06-03,ap-south-1,Lambda,m5.large,Production,89.69,87.35,365.75,229.13,124.08,138.73,218.73,1.45,0
RES-28289,2025-06-04,us-west-2,S3,t3.small,Development,93.32,57.58,466.92,20.97,233.54,32.51,1405.81,16.52,0
RES-28289,2025-06-05,eu-central-1,EC2,m5.large,Production,23.59,92.16,477.55,94.95,214.76,179.54,526.94,23.1,0
RES-28289,2025-06-06,eu-central-1,RDS,t3.small,Development,21.06,97.64,454.74,203.73,24.5,171.75,579.05,6.03,0
RES-28289,2025-06-07,us-east-1,S3,c5.large,Development,48.1,58.33,179.03,37.26,66.26,83.59,1006.8,7.82,0
RES-28289,2025-06-08,eu-west-1,EC2,m5.large,Development,6.44,85.36,154.07,13.86,245.42,436.85,437.87,2.22,0
RES-28289,2025-06-09,us-east-1,Lambda,c5.large,Testing,51.68,91.27,453.47,222.53,150.4,518.26,1374.03,2.73,0
RES-28289,2025-06-10,eu-central-1,Lambda,t3.small,Development,78.94,14.52,104.76,156.31,292.13,179.9,826.0,17.89,0
RES-28289,2025-06-11,eu-west-1,S3,c5.large,Development,82.59,26.54,413.05,73.67,35.38,520.15,822.11,23.91,0
RES-28289,2025-06-12,us-east-1,Lambda,m5.large,Production,91.26,7.13,394.95,176.99,216.04,434.4,1025.91,23.87,0
RES-28289,2025-06-13,us-west-2,S3,t3.small,Testing,85.73,53.2,405.73,258.17,5.62,766.89,573.53,4.3,0
RES-28289,2025-06-14,us-east-1,RDS,m5.large,Testing,34.49,67.67,52.23,118.61,262.16,372.38,1169.27,13.4,0
RES-28289,2025-06-15,eu-central-1,EC2,c5.large,Testing,15.98,11.78,329.14,281.18,22.75,574.91,501.18,10.15,0
RES-28289,2025-06-16,us-east-1,RDS,t3.micro,Testing,51.69,68.41,125.26,187.41,163.02,785.52,1304.1,22.92,0
RES-28289,2025-06-17,eu-west-1,EBS,t3.medium,Testing,66.34,26.37,422.46,130.51,216.04,719.58,387.4,23.29,0
RES-28289,2025-06-18,us-east-1,Lambda,t3.micro,Development,58.7,56.48,42.35,26.12,104.69,629.81,768.69,23.14,0
RES-28289,2025-06-19,ap-south-1,RDS,m5.large,Production,87.9,26.88,276.54,134.83,143.8,543.88,1458.58,5.3,0
RES-28289,2025-06-20,ap-south-1,EBS,m5.large,Testing,91.61,10.9,317.63,292.03,148.97,536.88,585.94,4.45,0
RES-28289,2025-06-21,eu-central-1,EC2,m5.large,Testing,80.63,82.85,73.45,155.32,59.65,994.25,71.7,15.8,0
RES-28289,2025-06-22,ap-south-1,EBS,t3.medium,Testing,19.32,63.14,126.37,16.51,81.53,39.6,1343.65,9.29,0
RES-28289,2025-06-23,us-west-2,EBS,m5.large,Development,44.47,8.56,339.78,51.21,270.03,184.15,1123.51,20.61,0
RES-28289,2025-06-24,eu-central-1,RDS,m5.large,Production,57.2,23.24,182.98,244.75,88.95,641.92,956.41,4.06,0
RES-28289,2025-06-25,eu-west-1,S3,c5.large,Development,82.57,23.09,480.63,277.21,280.43,346.78,259.17,2.83,0
RES-28289,2025-06-26,us-west-2,RDS,c5.large,Testing,69.19,91.69,97.17,283.56,117.33,968.94,270.21,22.76,0
RES-28289,2025-06-27,ap-south-1,EBS,t3.medium,Development,74.7,39.41,119.54,297.44,151.84,564.33,595.96,9.41,0
RES-28289,2025-06-28,eu-central-1,EC2,c5.large,Testing,90.31,56.96,17.66,96.81,146.84,683.3,1239.92,6.16,0
RES-28289,2025-06-29,us-east-1,EC2,t3.medium,Production,8.93,82.41,457.8,180.1,50.28,207.16,1252.04,8.67,0
RES-23434,2025-01-01,us-west-2,Lambda,m5.large,Testing,38.69,13.2,153.89,33.15,248.45,210.27,336.64,4.99,0
RES-23434,2025-01-02,us-east-1,RDS,t3.micro,Production,80.67,53.78,126.69,128.45,255.62,55.33,1440.3,7.11,0
RES-23434,2025-01-03,us-west-2,Lambda,t3.micro,Development,74.2,21.49,197.64,159.23,299.28,699.12,792.73,13.91,0
RES-23434,2025-01-04,ap-south-1,Lambda,t3.micro,Development,35.57,26.86,261.99,167.78,230.33,408.17,1336.93,22.51,0
RES-23434,2025-01-05,eu-central-1,RDS,t3.medium,Testing,82.36,59.27,213.6,226.53,162.14,286.74,1295.95,4.18,0
RES-23434,2025-01-06,eu-west-1,EBS,t3.micro,Production,60.79,73.16,216.76,109.75,260.17,789.73,1264.74,7.62,0
RES-23434,2025-01-07,us-west-2,EBS,t3.small,Production,77.55,44.81,172.82,41.7,255.45,883.67,78.67,19.44,0
RES-23434,2025-01-08,us-west-2,Lambda,c5.large,Testing,5.1,0.68,439.91,265.04,248.3,801.32,1304.7,2.59,1
RES-23434,2025-01-09,ap-south-1,S3,m5.large,Development,18.94,14.33,158.6,255.49,157.91,389.24,885.85,23.89,0
RES-23434,2025-01-10,us-west-2,RDS,t3.medium,Production,85.59,78.36,362.49,88.51,124.57,749.43,207.66,20.46,0
RES-23434,2025-01-11,us-west-2,S3,c5.large,Production,90.32,11.47,117.03,244.26,212.56,809.65,172.2,4.08,0
RES-23434,2025-01-12,ap-south-1,S3,t3.small,Testing,83.72,65.0,317.19,187.6,18.64,740.91,1329.94,12.95,0
RES-23434,2025-01-13,eu-west-1,Lambda,m5.large,Development,53.41,37.09,270.93,230.31,121.8,709.11,1002.76,5.07,0
RES-23434,2025-01-14,us-east-1,EBS,m5.large,Development,26.21,95.52,285.4,80.42,41.56,163.21,863.26,1.75,0
RES-23434,2025-01-15,us-east-1,Lambda,t3.small,Production,85.67,56.5,367.48,118.36,165.26,189.84,667.71,3.78,0
RES-23434,2025-01-16,us-west-2,EBS,c5.large,Testing,43.19,71.7,116.46,169.78,175.18,194.29,1259.22,1.67,0
RES-23434,2025-01-17,eu-central-1,EBS,t3.small,Production,21.91,43.31,93.88,31.14,128.7,333.69,1282.99,2.73,0
RES-23434,2025-01-18,eu-west-1,Lambda,t3.micro,Development,85.39,35.23,188.21,289.28,237.02,857.14,817.14,8.36,0
RES-23434,2025-01-19,eu-west-1,EBS,m5.large,Testing,69.41,48.06,374.39,148.44,49.31,399.15,382.0,1.45,0
RES-23434,2025-01-20,us-west-2,EC2,t3.medium,Production,68.54,15.83,447.7,181.48,254.54,586.44,18.99,14.13,0
RES-23434,2025-01-21,eu-central-1,EBS,t3.small,Production,64.01,60.42,382.28,273.29,215.91,222.09,1066.26,19.8,0
RES-23434,2025-01-22,us-west-2,EC2,t3.micro,Development,15.88,80.55,378.85,30.47,238.18,403.16,1189.02,20.85,0
RES-23434,2025-01-23,eu-west-1,EBS,t3.medium,Production,72.77,50.47,407.31,206.12,140.22,508.43,1297.48,11.08,0
RES-23434,2025-01-24,ap-south-1,EC2,c5.large,Testing,14.67,4.73,462.91,239.81,276.84,792.43,1223.21,1.93,1
RES-23434,2025-01-25,us-west-2,EBS,t3.small,Testing,31.83,47.8,179.97,261.68,286.27,873.29,862.22,22.36,0
RES-23434,2025-01-26,us-west-2,EC2,c5.large,Development,89.59,74.68,335.36,28.65,60.45,284.41,1303.77,12.76,0
RES-23434,2025-01-27,us-east-1,S3,t3.small,Production,94.27,12.69,346.52,150.46,183.0,124.02,605.76,15.57,0
RES-23434,2025-01-28,us-east-1,EC2,m5.large,Development,82.61,90.93,480.46,123.62,226.05,148.24,186.02,18.74,0
RES-23434,2025-01-29,ap-south-1,S3,t3.small,Testing,11.72,89.94,30.51,185.63,10.54,144.63,524.26,18.08,0
RES-23434,2025-01-30,eu-west-1,EBS,t3.micro,Production,71.45,24.91,153.87,58.54,114.7,216.32,34.91,5.11,0
RES-23434,2025-01-31,us-east-1,EBS,t3.medium,Production,73.09,31.23,59.22,86.05,237.16,686.21,943.64,4.23,0
RES-23434,2025-02-01,us-east-1,EC2,t3.small,Testing,15.96,31.66,73.12,252.16,177.83,703.62,559.59,23.26,0
RES-23434,2025-02-02,eu-west-1,S3,m5.large,Development,64.03,60.45,72.82,208.67,149.47,26.92,159.29,23.28,0
RES-23434,2025-02-03,us-west-2,EC2,t3.small,Development,53.12,55.19,199.81,229.01,39.97,847.88,400.15,2.72,0
RES-23434,2025-02-04,us-east-1,Lambda,m5.large,Testing,88.51,44.29,187.29,49.42,70.01,499.91,104.56,14.78,0
RES-23434,2025-02-05,us-east-1,S3,t3.medium,Production,4.08,26.22,71.98,85.14,195.38,902.11,523.45,7.0,0
RES-23434,2025-02-06,eu-west-1,EBS,t3.micro,Development,25.22,16.6,311.91,272.49,122.26,501.42,1372.6,15.72,0
RES-23434,2025-02-07,eu-west-1,Lambda,m5.large,Production,43.18,67.97,499.04,112.22,128.13,180.76,380.45,12.03,0
RES-23434,2025-02-08,eu-central-1,S3,t3.micro,Development,12.28,56.61,386.89,239.38,154.74,48.34,54.57,21.96,0
RES-23434,2025-02-09,ap-south-1,EC2,t3.small,Testing,39.07,76.0,54.09,49.4,155.37,548.93,782.53,19.68,0
RES-23434,2025-02-10,ap-south-1,S3,t3.medium,Production,4.83,71.94,487.36,211.59,139.57,203.53,78.04,11.42,0
RES-23434,2025-02-11,us-west-2,EC2,t3.micro,Testing,92.1,80.61,150.99,291.02,286.21,497.11,311.25,10.21,0
RES-23434,2025-02-12,eu-central-1,EC2,t3.medium,Production,42.46,37.45,431.11,203.23,134.6,706.37,900.3,12.41,0
RES-23434,2025-02-13,ap-south-1,Lambda,t3.small,Production,94.98,79.74,390.73,182.48,47.82,811.77,1409.03,22.21,0
RES-23434,2025-02-14,us-east-1,RDS,t3.medium,Testing,34.85,10.96,127.87,42.33,256.27,28.79,100.51,7.12,0
RES-23434,2025-02-15,eu-central-1,EBS,t3.micro,Testing,9.83,11.71,399.6,16.12,176.97,669.87,199.62,6.8,1
RES-23434,2025-02-16,us-west-2,EC2,t3.medium,Testing,54.35,70.09,356.68,209.23,172.68,321.9,1006.55,17.28,0
RES-23434,2025-02-17,ap-south-1,S3,t3.micro,Production,58.62,8.52,298.93,194.33,179.78,501.94,1370.18,19.02,0
RES-23434,2025-02-18,us-west-2,S3,m5.large,Development,45.08,45.83,68.94,124.96,181.29,752.41,166.55,21.89,0
RES-23434,2025-02-19,eu-central-1,EBS,c5.large,Development,90.59,50.11,289.8,75.22,249.44,764.57,663.79,5.85,0
RES-23434,2025-02-20,us-west-2,EC2,t3.small,Development,56.21,89.81,497.88,134.37,5.38,714.37,1367.94,4.8,0
RES-23434,2025-02-21,eu-west-1,EC2,c5.large,Production,6.74,47.85,453.0,253.43,32.6,416.63,1263.93,16.2,0
RES-23434,2025-02-22,us-east-1,EC2,m5.large,Production,23.87,68.64,377.95,171.9,179.05,886.1,1173.36,11.32,0
RES-23434,2025-02-23,ap-south-1,RDS,t3.medium,Testing,69.98,54.99,316.72,289.41,278.41,513.14,1225.75,20.58,0
RES-23434,2025-02-24,eu-central-1,RDS,m5.large,Production,14.86,75.48,231.13,264.17,107.46,518.01,1391.75,14.14,0
RES-23434,2025-02-25,us-west-2,Lambda,c5.large,Production,52.14,10.74,22.59,162.49,126.22,327.0,1004.88,20.06,0
RES-23434,2025-02-26,us-west-2,EBS,m5.large,Testing,29.86,42.5,384.66,200.73,280.31,515.79,757.03,19.79,0
RES-23434,2025-02-27,us-east-1,EBS,t3.medium,Production,86.05,18.99,365.84,118.24,283.04,673.57,1274.18,16.29,0
RES-23434,2025-02-28,us-west-2,Lambda,t3.medium,Testing,68.34,29.05,397.33,237.24,127.63,361.06,80.37,21.69,0
RES-23434,2025-03-01,ap-south-1,S3,t3.medium,Testing,85.12,69.26,283.51,100.66,113.84,115.94,1397.55,14.36,0
RES-23434,2025-03-02,ap-south-1,EC2,t3.medium,Development,6.2,61.24,216.6,192.26,250.69,382.55,827.0,17.57,0
RES-23434,2025-03-03,us-west-2,Lambda,t3.medium,Testing,49.59,19.11,227.53,46.73,102.07,392.08,252.31,22.47,0
RES-23434,2025-03-04,us-east-1,Lambda,t3.small,Development,52.84,5.03,484.15,288.09,233.82,273.26,609.19,17.02,0
RES-23434,2025-03-05,us-east-1,S3,t3.micro,Testing,38.75,19.07,493.89,158.64,180.98,77.47,47.75,20.16,0
RES-23434,2025-03-06,ap-south-1,EC2,t3.small,Production,85.33,97.46,131.66,198.69,296.15,643.7,257.42,19.88,0
RES-23434,2025-03-07,us-east-1,S3,t3.medium,Development,46.19,42.91,10.21,56.79,75.34,919.17,492.01,12.75,0
RES-23434,2025-03-08,eu-central-1,Lambda,m5.large,Production,71.79,51.09,138.47,185.27,129.25,653.78,1311.47,17.03,0
RES-23434,2025-03-09,eu-central-1,EC2,c5.large,Testing,45.71,73.85,449.32,279.48,20.53,520.63,1054.79,14.67,0
RES-23434,2025-03-10,us-east-1,S3,t3.medium,Testing,90.95,72.84,434.49,139.06,165.79,105.93,133.23,7.23,0
RES-23434,2025-03-11,eu-central-1,Lambda,c5.large,Testing,19.18,41.69,194.5,80.24,127.23,666.54,931.85,22.05,0
RES-23434,2025-03-12,us-east-1,EC2,t3.micro,Testing,42.95,91.52,196.77,94.39,267.86,99.39,520.32,7.01,0
RES-23434,2025-03-13,us-east-1,RDS,t3.micro,Production,14.53,60.72,98.48,253.6,234.53,994.74,380.9,22.36,0
RES-23434,2025-03-14,us-west-2,Lambda,t3.small,Production,46.13,44.29,366.82,68.89,179.21,755.18,839.53,10.08,0
RES-23434,2025-03-15,us-west-2,RDS,c5.large,Testing,49.86,29.17,192.47,17.69,146.17,58.66,897.26,15.98,0
RES-23434,2025-03-16,ap-south-1,Lambda,m5.large,Production,25.27,9.37,461.05,299.59,205.04,281.23,1356.0,20.82,0
RES-23434,2025-03-17,eu-central-1,EC2,c5.large,Development,32.4,45.53,89.3,246.24,279.49,321.6,1299.79,12.27,0
RES-23434,2025-03-18,eu-west-1,RDS,m5.large,Development,74.77,33.69,166.28,67.0,234.6,807.21,57.9,4.01,0
RES-23434,2025-03-19,us-west-2,EC2,t3.micro,Testing,74.84,84.45,100.32,126.2,210.48,63.65,603.79,8.68,0
RES-23434,2025-03-20,ap-south-1,Lambda,t3.medium,Development,88.67,44.57,429.23,36.41,46.49,189.23,1146.62,11.39,0
RES-23434,2025-03-21,eu-central-1,RDS,c5.large,Testing,14.49,34.39,42.99,9.3,24.64,288.12,1475.49,3.12,0
RES-23434,2025-03-22,ap-south-1,EBS,t3.small,Production,61.47,97.38,13.0,271.43,161.52,117.26,889.38,23.59,0
RES-23434,2025-03-23,ap-south-1,RDS,t3.small,Testing,83.34,21.08,301.81,282.59,133.78,787.74,35.23,19.44,0
RES-23434,2025-03-24,us-west-2,Lambda,t3.medium,Testing,77.51,12.08,367.92,275.94,16.99,533.47,354.78,18.47,0
RES-23434,2025-03-25,eu-central-1,S3,t3.medium,Production,56.75,40.89,378.75,15.38,166.68,973.97,958.8,9.48,0
RES-23434,2025-03-26,eu-west-1,RDS,t3.medium,Testing,10.14,8.58,378.08,151.54,263.72,368.41,1132.35,22.85,1
RES-23434,2025-03-27,eu-west-1,EBS,c5.large,Testing,45.45,73.8,436.24,253.81,23.93,148.54,302.42,22.5,0
RES-23434,2025-03-28,eu-west-1,S3,m5.large,Production,69.98,50.69,470.64,220.3,295.0,456.24,1353.24,10.16,0
RES-23434,2025-03-29,us-east-1,EC2,c5.large,Development,4.86,85.69,281.99,114.47,51.75,82.05,719.98,17.43,0
RES-23434,2025-03-30,eu-central-1,EBS,t3.small,Development,91.5,81.88,134.92,214.71,59.11,392.75,1491.58,23.51,0
RES-23434,2025-03-31,eu-central-1,EC2,m5.large,Development,60.04,26.34,425.41,264.45,4.53,859.26,1296.89,19.12,0
RES-23434,2025-04-01,eu-west-1,RDS,m5.large,Production,46.1,31.65,453.45,252.93,104.26,180.53,392.34,22.09,0
RES-23434,2025-04-02,us-east-1,RDS,t3.small,Testing,78.8,24.55,272.19,109.13,20.72,606.74,337.9,17.21,0
RES-23434,2025-04-03,ap-south-1,EBS,c5.large,Testing,57.41,18.68,233.68,151.2,198.66,875.39,1106.98,19.49,0
RES-23434,2025-04-04,us-east-1,RDS,m5.large,Testing,74.21,87.29,384.52,180.06,92.52,985.43,729.64,17.17,0
RES-23434,2025-04-05,eu-west-1,S3,t3.small,Testing,14.79,40.05,27.85,27.77,218.94,602.24,1125.33,9.77,0
RES-23434,2025-04-06,ap-south-1,EC2,m5.large,Production,62.33,60.09,89.74,71.4,170.84,112.17,1464.04,23.66,0
RES-23434,2025-04-07,us-east-1,EC2,t3.micro,Production,89.76,57.69,491.87,155.61,154.89,58.88,873.44,22.25,0
RES-23434,2025-04-08,eu-central-1,Lambda,m5.large,Production,12.62,11.94,11.04,19.85,157.08,466.7,578.41,2.04,1
RES-23434,2025-04-09,eu-west-1,S3,t3.micro,Testing,3.04,12.78,154.78,112.43,239.26,295.88,1377.14,6.41,0
RES-23434,2025-04-10,eu-central-1,RDS,t3.micro,Production,49.46,9.4,246.47,126.92,225.57,857.65,967.65,5.48,0
RES-23434,2025-04-11,eu-west-1,EBS,m5.large,Development,2.34,73.2,497.35,137.66,225.73,916.84,20.21,19.8,0
RES-23434,2025-04-12,ap-south-1,RDS,t3.medium,Production,79.57,35.82,452.44,14.78,130.42,897.92,594.05,7.18,0
RES-23434,2025-04-13,eu-central-1,RDS,c5.large,Development,67.93,70.48,446.99,282.84,296.05,11.57,678.83,8.45,0
RES-23434,2025-04-14,eu-central-1,EBS,c5.large,Development,5.9,62.21,189.97,168.95,59.2,425.49,315.42,13.74,0
RES-23434,2025-04-15,eu-central-1,Lambda,c5.large,Production,16.82,61.44,394.61,158.86,162.44,562.45,787.26,15.61,0
RES-23434,2025-04-16,us-west-2,S3,t3.micro,Production,35.86,39.5,299.77,55.0,136.61,86.76,689.89,9.67,0
RES-23434,2025-04-17,us-east-1,RDS,t3.micro,Testing,14.34,86.95,384.36,108.19,254.93,634.75,872.31,20.11,0
RES-23434,2025-04-18,us-east-1,Lambda,m5.large,Development,81.49,75.78,490.4,171.92,280.42,941.34,1179.19,9.31,0
RES-23434,2025-04-19,eu-central-1,S3,t3.medium,Production,29.04,13.39,376.5,147.0,116.14,193.03,125.82,13.46,0
RES-23434,2025-04-20,ap-south-1,EC2,t3.medium,Testing,58.6,60.08,470.58,131.29,53.93,149.5,1415.39,8.69,0
RES-23434,2025-04-21,eu-central-1,S3,t3.micro,Testing,70.02,29.78,74.63,247.17,104.64,300.71,736.87,20.21,0
RES-23434,2025-04-22,eu-west-1,Lambda,t3.medium,Production,15.16,83.54,189.91,249.32,213.38,27.88,1105.46,2.46,0
RES-23434,2025-04-23,eu-west-1,EC2,t3.micro,Production,44.72,24.65,76.65,254.44,141.53,185.85,256.99,13.88,0
RES-23434,2025-04-24,us-east-1,Lambda,c5.large,Development,47.15,65.63,457.08,155.5,49.11,269.2,687.15,3.07,0
RES-23434,2025-04-25,us-east-1,EBS,t3.small,Development,2.58,11.13,395.29,282.95,192.8,755.53,102.62,3.67,0
RES-23434,2025-04-26,ap-south-1,EC2,c5.large,Production,84.39,15.16,409.98,26.77,56.59,90.06,1321.97,18.11,0
RES-23434,2025-04-27,us-east-1,EBS,c5.large,Development,20.56,8.05,44.73,129.63,94.86,24.56,1436.12,6.9,0
RES-23434,2025-04-28,ap-south-1,RDS,t3.small,Testing,54.25,35.43,153.59,243.41,43.11,571.81,710.46,14.64,0
RES-23434,2025-04-29,ap-south-1,S3,t3.medium,Testing,25.91,93.96,385.34,124.61,220.08,959.74,1192.65,12.84,0
RES-23434,2025-04-30,us-west-2,S3,t3.micro,Development,9.69,88.86,365.42,22.15,78.09,54.95,537.42,13.91,0
RES-23434,2025-05-01,us-west-2,Lambda,c5.large,Production,84.99,24.84,442.01,237.41,108.62,263.47,1149.45,19.95,0
RES-23434,2025-05-02,eu-west-1,EBS,c5.large,Production,39.72,30.39,277.38,12.64,129.35,201.82,828.71,23.76,0
RES-23434,2025-05-03,us-west-2,EBS,t3.micro,Development,52.89,94.99,165.78,69.13,276.42,799.82,951.47,20.55,0
RES-23434,2025-05-04,ap-south-1,S3,t3.small,Testing,33.06,46.43,227.72,83.73,15.99,366.51,935.51,9.11,0
RES-23434,2025-05-05,us-east-1,EBS,t3.micro,Production,19.0,81.69,301.09,162.71,100.66,768.0,174.1,12.35,0
RES-23434,2025-05-06,eu-west-1,Lambda,m5.large,Production,11.27,12.75,59.06,233.89,282.48,103.81,1479.63,1.44,0
RES-23434,2025-05-07,us-east-1,S3,t3.micro,Production,65.87,21.47,320.58,122.43,186.67,920.18,482.96,22.16,0
RES-23434,2025-05-08,us-east-1,EC2,t3.medium,Production,64.02,21.95,451.55,235.7,270.13,363.77,1443.54,1.24,0
RES-23434,2025-05-09,eu-central-1,RDS,t3.micro,Development,33.37,85.24,465.95,272.05,104.76,799.97,1034.28,14.53,0
RES-23434,2025-05-10,eu-central-1,RDS,t3.micro,Production,28.27,93.9,251.23,229.73,211.55,846.08,703.59,13.67,0
RES-23434,2025-05-11,us-west-2,EBS,t3.micro,Production,63.98,82.12,33.59,294.79,87.07,680.76,336.1,7.99,0
RES-23434,2025-05-12,eu-west-1,EBS,t3.micro,Production,27.8,16.72,25.4,65.14,14.64,615.46,1458.87,7.54,0
RES-23434,2025-05-13,eu-central-1,RDS,t3.small,Production,94.12,36.32,311.53,267.68,287.99,365.58,1143.55,6.6,0
RES-23434,2025-05-14,eu-central-1,EC2,t3.micro,Testing,35.61,11.57,39.07,289.16,171.25,581.83,971.53,10.15,0
RES-23434,2025-05-15,us-west-2,S3,c5.large,Development,37.98,45.85,138.76,233.71,268.74,996.15,758.92,16.97,0
RES-23434,2025-05-16,eu-west-1,RDS,t3.micro,Production,30.53,70.0,493.41,258.7,7.13,398.7,695.84,18.45,0
RES-23434,2025-05-17,ap-south-1,EBS,t3.medium,Production,16.94,37.36,15.42,148.48,295.63,319.97,208.06,10.0,0
RES-23434,2025-05-18,us-east-1,EC2,c5.large,Production,56.14,63.38,334.13,172.23,233.95,226.65,343.66,8.61,0
RES-23434,2025-05-19,eu-west-1,S3,t3.micro,Production,61.81,87.99,421.08,14.87,74.04,640.83,1439.23,13.78,0
RES-23434,2025-05-20,ap-south-1,RDS,c5.large,Testing,84.44,15.85,198.17,133.78,238.58,620.1,24.65,21.62,0
RES-23434,2025-05-21,ap-south-1,EC2,t3.small,Production,75.47,55.5,168.41,170.11,56.63,179.28,1109.37,18.73,0
RES-23434,2025-05-22,ap-south-1,EC2,c5.large,Production,40.97,79.78,97.8,3.53,208.57,463.0,540.28,5.29,0
RES-23434,2025-05-23,us-west-2,EC2,c5.large,Testing,2.1,46.38,54.51,103.93,49.47,716.56,832.84,5.16,0
RES-23434,2025-05-24,us-east-1,Lambda,t3.micro,Production,63.4,11.28,454.38,157.81,38.22,577.12,740.92,1.1,0
RES-23434,2025-05-25,ap-south-1,S3,t3.micro,Development,48.79,24.66,192.0,165.52,25.38,592.66,479.73,18.24,0
RES-23434,2025-05-26,us-west-2,EC2,c5.large,Development,53.71,9.13,34.67,297.73,102.56,243.97,809.44,19.59,0
RES-23434,2025-05-27,us-east-1,EBS,t3.small,Production,58.61,19.38,455.22,144.4,52.54,513.97,507.57,21.29,0
RES-23434,2025-05-28,us-west-2,S3,t3.micro,Development,69.18,49.34,10.6,54.11,64.91,301.6,204.28,22.31,0
RES-23434,2025-05-29,eu-west-1,EBS,c5.large,Testing,10.25,30.92,493.83,196.8,219.61,925.31,1292.48,18.2,0
RES-23434,2025-05-30,us-west-2,S3,t3.small,Production,20.25,5.95,72.0,188.56,4.9,45.75,323.67,2.17,0
RES-23434,2025-05-31,us-west-2,EBS,t3.micro,Development,68.68,51.32,426.74,39.03,262.87,251.26,1081.01,1.95,0
RES-23434,2025-06-01,ap-south-1,Lambda,m5.large,Development,33.2,9.37,134.2,59.92,204.97,826.63,526.49,19.24,0
RES-23434,2025-06-02,us-east-1,Lambda,t3.medium,Development,39.0,59.36,309.44,68.05,230.6,686.95,982.87,23.79,0
RES-23434,2025-06-03,eu-central-1,RDS,t3.micro,Testing,82.46,8.8,473.0,175.03,286.78,225.99,1417.01,1.67,0
RES-23434,2025-06-04,eu-central-1,RDS,m5.large,Development,38.0,20.08,288.07,240.64,61.7,127.33,737.97,12.53,0
RES-23434,2025-06-05,eu-west-1,EC2,t3.medium,Testing,44.83,75.04,446.55,115.57,210.43,930.56,139.91,12.78,0
RES-23434,2025-06-06,us-west-2,S3,c5.large,Development,28.69,75.97,134.82,197.15,132.85,437.17,1469.85,16.75,0
RES-23434,2025-06-07,us-east-1,RDS,t3.small,Development,33.97,33.11,306.21,51.02,57.74,848.04,587.23,10.98,0
RES-23434,2025-06-08,eu-central-1,EBS,t3.micro,Testing,22.13,43.22,77.35,248.8,103.71,658.0,1047.71,7.13,0
RES-23434,2025-06-09,us-east-1,EBS,c5.large,Testing,70.35,93.27,301.12,206.49,30.33,626.55,620.23,15.71,0
RES-23434,2025-06-10,us-west-2,RDS,t3.micro,Development,37.36,25.52,284.26,241.69,266.32,722.96,1444.17,7.48,0
RES-23434,2025-06-11,eu-central-1,Lambda,m5.large,Production,51.44,25.92,137.76,61.49,244.76,810.83,372.72,2.81,0
RES-23434,2025-06-12,ap-south-1,Lambda,c5.large,Testing,36.77,71.85,191.2,140.6,218.6,916.98,852.12,7.18,0
RES-23434,2025-06-13,eu-west-1,EBS,m5.large,Development,85.23,79.17,141.44,231.85,270.54,639.37,1421.28,9.29,0
RES-23434,2025-06-14,eu-west-1,RDS,t3.medium,Production,38.55,91.6,301.38,151.33,288.72,72.95,324.8,7.45,0
RES-23434,2025-06-15,ap-south-1,EBS,t3.small,Development,51.8,89.47,290.62,277.66,281.12,917.89,469.93,3.01,0
RES-23434,2025-06-16,eu-west-1,S3,t3.small,Development,75.15,39.52,196.83,91.32,134.56,121.71,1385.12,1.31,0
RES-23434,2025-06-17,eu-central-1,EBS,t3.small,Production,74.25,59.73,68.15,55.3,37.64,815.5,93.17,16.36,0
RES-23434,2025-06-18,ap-south-1,S3,m5.large,Production,75.72,19.64,213.57,35.79,233.25,887.27,332.03,19.62,0
RES-23434,2025-06-19,us-west-2,S3,t3.micro,Production,11.7,89.39,452.8,9.97,194.04,733.56,751.09,13.21,0
RES-23434,2025-06-20,us-west-2,Lambda,c5.large,Development,36.26,56.06,55.27,279.83,84.97,164.85,553.68,23.3,0
RES-23434,2025-06-21,us-east-1,EBS,m5.large,Development,26.16,83.51,328.74,203.94,15.53,502.25,969.58,4.76,0
RES-23434,2025-06-22,ap-south-1,EC2,t3.micro,Development,83.4,81.29,119.06,133.97,136.44,581.53,609.45,8.45,0
RES-23434,2025-06-23,eu-west-1,RDS,c5.large,Testing,86.73,65.05,32.85,229.19,210.38,817.14,1223.3,22.45,0
RES-23434,2025-06-24,us-west-2,EC2,m5.large,Production,93.52,8.38,461.18,145.67,205.04,732.19,112.58,5.29,0
RES-23434,2025-06-25,ap-south-1,S3,t3.micro,Production,58.19,26.08,291.1,237.74,231.0,225.44,606.02,19.54,0
RES-23434,2025-06-26,eu-central-1,Lambda,t3.small,Development,13.31,40.16,179.47,213.05,155.91,396.86,1361.13,1.62,0
RES-23434,2025-06-27,ap-south-1,S3,c5.large,Production,13.89,39.74,311.53,248.35,258.08,686.06,1365.67,4.41,0
RES-23434,2025-06-28,eu-west-1,S3,t3.small,Production,85.11,61.12,95.41,86.91,256.01,694.28,1245.03,18.98,0
